,custid,low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,trans_days_interval_filter,trans_days_interval,regional_mobility,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,avg_price_last_12_month,trans_top_time_last_1_month,trans_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,first_city,second_city,third_city,foreign_city,other_city
2519,520611,0,0.64,500,1.14,0.97,0.675,28,10,3,5200,0,31,399190,333,0.15,44920,8,17900,2090,7,28,1,1,1,1,48426,3090,5,0,3070,46200,0,1050,82,548,77,14,7,2,21,9,16,18,511,74,24,23,1,12,5,7,0,3,9,38,1,1,1,345,2700,74,7,9,4600,2628,4800,78,5,6,12000,7080,16,57,1,0,0,0,0
2520,3472600,0.21,0.79,500,1,0.81,0.488,30,29,3,15360,0,22,54300,198,0.65,13370,8,180,140,14,14,0,1,2,2,1190046,500,6,0,0,0,0,881,90,604,80,7,4,3,14,2,4,10,548,75,23,21,3,7,2,5,2,5,9,25,12,3,9,316,2600,73,5,6,3300,2240,1900,81,2,3,2400,1950,21,5,1,0,0,0,0
2521,2017136,0.01,0.99,1200,1.26,0.78,0.327,20,19,3,15250,0,18,104800,137,0.5,30410,7,2090,1170,3,17,0,2,2,3,0,1220,4,0,1220,23540,0,776,90,543,80,8,2,5,10,1,3,9,507,75,31,30,2,11,5,6,1,4,15,70,13,5,1,349,2500,72,6,6,2800,2033,5700,79,5,5,9600,6080,13,2,1,0,0,0,0
2522,1865572,0.02,0.89,0,0.06,1,0.65,8,8,4,4780,0,21,461000,255,0.1,68810,6,6670,1160,4,8,5,1,2,2,900,4890,8,0,2430,15120,0,711,82,646,77,16,9,6,19,3,11,16,614,76,64,63,0,22,6,16,0,4,18,72,3,0,0,352,2100,76,16,19,3300,1793,16600,79,6,6,26400,12300,3,84,1,0,0,0,0
2523,2981038,0.02,0.95,0,0.95,0.89,0.402,31,30,3,20020,0,16,200270,149,0.4,36760,8,5700,920,8,13,0,1,15,15,20,1430,5,0,3220,19460,0,611,86,537,79,17,8,8,25,7,9,14,485,74,52,48,2,14,3,11,0,0,15,66,15,0,0,359,1600,69,11,11,2200,1418,22100,80,3,3,37200,22000,2,131,1,0,0,0,0
2524,455410,0.01,0.64,13000,0.79,0.75,0.347,20,20,3,69560,0,30,556260,228,0.1,198250,8,20080,1710,10,13,0,3,4,4,33443,15000,15,0,25200,198650,0,1275,85,538,73,19,10,9,30,4,12,19,501,76,36,34,2,8,3,5,2,2,12,39,18,1,5,320,2400,74,5,6,3600,2120,15600,80,3,3,19200,10700,7,9,1,0,0,0,0
2525,1905456,0,0.98,5300,0.55,0.48,0.536,7,11,4,9420,0,28,231710,222,0.25,47430,7,10490,1060,7,7,0,1,3,5,433704,2430,4,0,1360,28080,0,1823,82,542,75,14,9,5,26,5,15,19,504,74,47,43,2,15,4,11,1,2,19,49,13,1,0,344,1700,74,11,12,3700,1745,11900,79,4,4,15600,9825,2,3,1,0,0,0,0
2526,2396052,0.05,0.95,0,0.45,1,0.175,33,32,1,14440,0,11,48180,58,0.35,29730,7,2160,600,11,25,1,0,3,3,23300,1390,12,0,0,60,0,395,82,636,74,6,3,2,6,4,5,6,611,77,5,5,0,2,0,2,1,2,4,6,1,2,1,340,1500,77,2,3,2200,1350,0,0,0,0,0,0,9,25,1,0,0,0,0
2527,2770883,0,1,400,0.61,0.65,0.294,24,15,3,4430,0,22,123410,134,0.5,12890,6,1330,1280,6,24,0,0,2,2,60,890,2,0,1350,6870,0,1113,85,536,70,2,1,1,2,0,0,0,491,76,29,26,2,15,5,10,0,0,9,28,10,0,0,357,1900,74,10,10,2500,1410,8400,80,5,5,13800,8660,208,101,1,0,0,0,0
2528,842545,0.01,0.72,2000,1.08,1,0.581,9,10,2,3290,0,7,443740,122,0.2,147300,4,10790,1860,9,9,1,2,3,3,107664,3140,9,0,0,3920,0,293,83,546,74,29,7,7,39,16,25,26,513,76,66,63,3,24,10,14,1,6,32,98,15,1,2,360,2000,71,14,14,6700,1828,14900,79,10,11,39600,12990,11,12,1,0,0,0,0
2529,3449477,0.02,0.98,0,1.11,0.4,0.355,40,27,1,18170,0,10,148930,97,0.4,27600,6,4400,920,17,38,1,0,4,4,9966,2440,15,0,1140,12440,0,836,86,634,73,19,9,9,29,5,6,10,599,74,50,50,0,16,5,11,0,0,17,64,4,0,0,313,1700,72,11,11,2400,1372,7800,83,5,5,10800,6840,13,156,1,0,0,0,0
2530,1311143,0,0.26,0,3.45,0.38,0.733,6,5,4,218300,0,30,2408140,323,0.05,1540890,10,100260,4490,5,6,5,12,12,12,10,496010,9,0,108330,337770,2,2445,82,519,76,15,10,4,17,5,9,15,484,76,56,53,2,24,9,15,0,2,22,86,4,1,2,360,2100,74,15,16,4900,1880,14400,80,9,11,34200,12766,7,60,0,0,1,0,0
2531,1545749,0.02,0.98,300,0.42,1,0.636,12,8,2,4190,0,11,267300,210,0.25,53350,6,3140,910,8,8,0,1,2,3,366634,3670,9,0,670,22440,0,411,82,548,79,20,8,2,30,13,13,23,510,76,42,41,1,17,5,12,0,4,15,45,3,1,0,353,1600,73,12,13,2300,1283,5700,83,5,6,10200,6180,11,60,0,0,1,0,0
2532,1717930,0.02,0.98,0,4.05,1,0.144,65,38,2,9980,0,14,22780,57,1,4320,6,2040,970,0,29,0,0,1,1,0,0,1,0,0,6160,0,489,83,626,71,4,2,1,6,2,5,5,612,78,5,5,0,3,2,1,0,1,2,11,0,0,0,295,2200,76,1,1,2200,2200,1900,79,2,2,3000,2100,24,59,1,0,0,0,0
2533,1889335,0.02,0.98,4600,0.93,0.83,0.794,11,7,2,44040,0,20,656270,303,0.35,90450,5,16690,1070,4,5,0,2,18,18,96022,1790,10,0,680,47900,0,782,82,537,76,20,10,8,24,0,1,10,487,74,105,82,5,27,9,18,0,4,48,103,57,0,0,359,1900,72,18,19,2900,1527,8500,78,9,11,13200,6500,55,57,1,0,0,0,0
2534,1475130,0.01,0.99,2800,1.03,0.71,0.227,27,14,2,10840,0,24,86240,116,0.7,7690,4,2980,1360,12,16,0,2,4,4,0,290,2,0,0,4620,0,1104,83,531,74,14,12,1,18,6,17,18,492,75,15,14,1,5,0,5,0,0,4,14,7,0,0,336,2800,75,5,5,3700,2340,0,0,0,0,0,0,4,114,1,0,0,0,0
2535,1696993,0.03,0.78,0,0.93,1,0.663,15,11,1,157290,0,25,858990,426,0.3,118810,7,34530,960,10,15,1,3,9,9,25728,2430,10,0,0,22540,6,827,82,536,78,7,5,2,9,0,4,6,486,73,40,36,5,13,2,11,0,0,8,43,18,0,0,359,2100,73,11,11,2700,1790,13400,76,2,2,28800,16800,40,128,1,0,0,0,0
2536,2575983,0.01,0.99,0,0.96,0.83,0.251,22,14,3,8400,0,19,56910,93,0.45,11630,6,2360,940,12,22,0,1,2,5,307431,1530,2,0,0,0,0,991,84,644,66,4,3,1,5,3,4,4,618,73,9,9,0,6,3,3,0,0,2,11,1,0,0,356,1500,70,3,3,2000,1366,4000,75,3,3,6000,4400,26,126,1,0,0,0,0
2537,11322,0.01,0.93,2800,0.75,1,0.644,11,8,3,3280,0,13,574110,241,0.2,57770,6,2560,1730,11,11,0,1,1,1,24904,3930,7,0,0,44270,0,469,82,583,75,29,14,8,42,9,21,29,564,75,57,54,1,22,6,16,2,4,24,60,7,2,1,359,2000,75,16,16,4300,1600,7400,77,6,6,19800,7066,3,7,1,0,0,0,0
2538,2963983,0.01,0.96,0,8.14,0.85,0.463,22,14,3,3050,0,17,183340,181,0.4,24440,6,9910,1450,10,22,0,5,5,5,0,2060,4,0,0,11100,0,661,83,533,77,11,6,5,17,4,7,15,493,77,25,24,2,6,2,4,0,0,6,25,3,0,0,352,2200,75,4,4,3100,2175,11300,83,2,2,16800,11100,11,143,1,0,0,0,0
2539,800448,0,0.97,3000,1.64,0.88,0.575,13,7,3,23230,0,29,390320,259,0.3,66920,8,3180,1630,4,10,0,1,8,8,1471456,1470,5,0,2940,41110,0,1067,84,546,76,29,16,8,37,18,24,32,512,74,93,88,7,25,5,20,3,5,39,111,20,3,0,351,2500,73,20,22,4200,1960,16800,77,5,5,21600,13400,0,-1,1,0,0,0,0
2540,2543599,0,0.82,1500,0.81,0.69,0.352,20,14,2,43190,0,25,213070,178,0.45,35570,8,26040,1810,14,14,1,1,5,5,54581,920,4,0,0,23710,0,1154,82,530,80,10,5,3,17,7,11,13,504,77,39,37,1,10,5,5,4,4,15,38,7,3,2,352,3000,74,5,5,3900,2480,23500,80,5,5,28800,16920,5,1,1,0,0,0,0
2541,1940644,0.01,0.99,0,0.66,0.67,0.405,24,14,3,16990,0,20,198350,157,0.15,63160,7,3170,1240,4,10,1,5,5,5,17833,2900,5,0,0,7950,0,978,82,545,75,26,13,8,41,16,24,32,513,77,57,51,1,19,7,12,3,11,28,73,26,7,1,360,2300,76,12,15,4400,2400,12100,75,7,7,20400,9485,-2,-2,1,0,0,0,0
2542,3115756,0.01,0.99,0,1.5,0.24,0.233,27,16,3,9030,0,16,61660,76,0.45,15660,4,2540,1200,8,27,0,3,3,3,0,2020,3,0,0,11000,0,2117,83,610,78,11,5,5,12,0,5,9,584,77,2,2,0,2,1,1,0,0,0,5,0,0,0,290,2300,76,1,1,2300,2300,6000,78,1,1,6000,6000,38,222,0,0,1,0,0
2543,2759179,0,1,0,0.62,0.65,0.052,10,57,3,9760,0,17,7860,56,1,0,6,3970,1640,0,10,1,0,1,7,0,0,1,0,0,0,0,946,184,609,78,5,3,1,6,0,5,6,583,70,2,2,0,1,0,1,0,0,0,2,0,0,0,349,500,70,1,1,500,500,0,0,0,0,0,0,86,195,1,0,0,0,0
2544,1636943,0.01,0.9,2000,0.73,1,0.55,20,15,2,148110,0,29,434670,290,0.3,73800,6,12020,1450,6,20,1,5,5,5,350321,4260,18,0,510,36080,0,980,82,543,79,22,12,8,27,11,15,24,494,75,65,56,1,22,9,13,7,19,32,99,27,12,5,360,2500,74,13,13,4000,1538,5400,76,9,10,19800,6755,1,4,0,0,1,0,0
2545,1571845,0,0.88,200,0.86,0.54,0.46,81,74,4,22500,0,34,309770,236,1,670,5,28520,1280,0,81,0,1,4,4,0,0,4,0,0,8540,0,1997,97,671,72,10,4,4,14,3,7,9,660,73,19,19,0,9,2,7,1,2,3,17,1,0,0,282,1800,72,7,7,2900,1714,7200,83,2,2,9600,7050,20,6,0,1,0,0,0
2546,57673,0.05,0.83,6000,0.62,1,0.475,8,11,2,24340,0,11,207000,157,0.35,37610,5,1430,1060,6,8,1,1,3,3,43,1290,6,0,2330,43050,0,407,83,532,73,11,4,5,16,5,9,11,494,74,43,38,4,15,6,9,0,1,14,56,8,0,0,357,2100,73,9,9,4300,1844,2900,77,6,7,3600,2100,23,76,1,0,0,0,0
2547,2979018,0.01,0.6,4000,0.8,0.51,0.215,29,26,3,21560,0,19,127290,81,0.75,9720,8,5810,1760,0,29,0,1,4,4,0,500,3,0,0,46010,0,1193,94,529,79,8,5,3,10,2,7,8,495,79,25,22,4,10,2,8,0,0,1,25,19,0,0,333,1800,78,8,8,2900,1737,8400,83,2,2,8400,8400,27,151,1,0,0,0,0
2548,3262683,0.01,0.94,0,1.47,0.64,0.35,21,16,3,10350,0,23,246850,162,0.4,16740,8,3500,1330,21,21,0,3,3,3,0,2000,6,0,0,18650,0,1175,82,541,77,21,10,8,30,5,18,22,508,76,50,42,1,15,4,11,1,5,22,46,15,1,0,333,2400,75,11,13,4700,2018,8700,77,4,5,19800,9600,8,1,1,0,0,0,0
2549,2966884,0.01,1,0,2.09,0.65,0.12,27,28,2,10480,0,15,47400,41,1,520,4,820,1070,0,26,0,2,3,5,0,0,2,0,0,0,0,794,131,624,74,2,1,1,2,0,0,1,592,73,7,5,0,3,0,3,0,0,3,5,3,0,0,265,1500,73,3,3,1900,1166,0,0,0,0,0,0,172,104,0,0,0,1,0
2550,652164,0.01,0.65,3000,0.82,0.82,0.413,19,13,4,12060,0,54,494690,264,0.2,61800,6,11900,1960,5,12,0,2,2,2,144,3730,5,0,2070,46810,0,2061,85,545,71,7,3,3,7,0,0,3,513,77,44,44,1,12,7,5,2,5,16,71,0,4,0,320,3400,74,5,6,5100,2480,10500,80,7,9,21600,7214,167,3,0,0,1,0,0
2551,500486,0.02,0.92,7800,1.01,0.96,0.391,12,10,3,1280,0,24,189000,233,0.35,33880,7,2040,1100,7,11,0,2,3,3,98775,1730,5,0,0,12340,0,822,82,537,77,11,5,3,18,6,9,14,486,78,31,26,4,17,8,9,0,5,14,44,27,3,7,349,2800,75,9,9,4700,2244,7300,82,8,9,21600,6650,4,48,1,0,0,0,0
2552,371410,0.06,0.77,20000,1.28,1,0.561,19,9,3,7240,0,19,159060,274,0.55,21970,6,11770,490,10,19,0,0,2,2,0,910,5,0,500,15960,0,647,83,661,80,8,5,2,14,8,10,10,628,75,23,23,0,9,3,6,0,0,6,24,1,1,0,347,4400,75,6,6,7900,2983,10400,80,3,3,12000,7200,4,106,1,0,0,0,0
2553,348775,0,0.76,800,0.52,1,0.544,7,7,3,16670,0,20,520710,256,0.15,110540,6,3880,1730,4,7,2,1,1,1,1555,3290,4,1,5840,72490,0,663,82,527,77,13,8,4,17,1,8,12,497,75,43,41,1,21,14,7,0,1,9,66,5,0,0,358,3200,73,7,7,5300,2814,12000,76,14,16,20400,10500,6,65,1,0,0,0,0
2554,2453810,0.02,0.91,6000,0.56,0.93,0.345,20,19,4,8430,0,14,61550,122,0.7,8490,5,4210,630,7,20,0,1,2,3,0,390,3,0,0,0,0,529,95,516,78,9,3,4,12,2,3,5,488,73,25,23,1,9,3,6,0,0,5,36,12,0,1,359,1300,71,6,6,2000,1250,7100,76,3,3,8400,4800,24,145,0,1,0,0,0
2555,2967865,0.02,0.89,200,0.75,0.88,0.177,61,53,2,13960,0,14,81720,67,0.45,22330,7,1180,1160,9,17,0,0,3,3,0,2530,6,0,90,4030,0,558,93,532,89,3,2,0,4,1,1,1,495,78,19,16,3,6,3,3,0,0,4,18,5,0,0,336,2200,72,3,3,2300,2033,18800,80,3,3,24000,13000,15,142,1,0,0,0,0
2556,773247,0,1,1500,1.74,1,0.197,33,24,3,10170,0,16,44910,79,0.95,4870,6,1990,1650,1,30,1,0,3,4,0,60,1,0,0,16840,0,552,97,629,82,1,1,0,1,1,1,1,603,75,10,10,0,7,4,3,0,0,1,13,1,0,0,350,1800,70,3,3,2200,1400,7800,82,4,4,8400,7200,1,124,0,0,1,0,0
2557,1075318,0,0.75,0,1.98,1,0.211,27,20,2,17640,0,14,120450,80,0.2,29430,9,3520,1440,10,14,4,0,1,5,45,4070,6,0,1360,18980,0,490,82,654,84,11,3,3,24,5,9,13,639,78,22,22,0,9,8,1,1,4,8,53,0,6,0,360,500,72,1,1,500,500,17400,78,8,9,26400,9225,23,26,0,1,0,0,0
2558,703795,0.02,0.77,0,0.28,0.6,0.197,22,17,4,12930,0,31,159970,127,0.5,15670,8,1060,1570,10,15,0,0,2,2,1739,2010,9,0,100,13700,0,1662,96,537,82,5,4,0,6,2,3,5,511,75,22,22,2,12,5,7,1,2,7,32,6,1,1,344,1700,73,7,7,4400,1957,14800,78,5,5,19200,10860,15,28,1,0,0,0,0
2559,2072786,0.02,0.98,2300,0.68,0.86,0.233,55,23,5,15400,0,24,60950,111,0.45,23600,8,900,830,15,20,0,4,4,4,0,2000,4,0,2000,19820,0,908,86,536,76,9,5,2,12,6,10,11,504,75,21,17,2,9,4,5,0,0,14,25,58,0,0,335,1200,71,5,5,2500,1160,7300,80,4,4,10800,5175,4,100,1,0,0,0,0
2560,1476741,0.01,0.99,200,0.39,0.78,0.444,12,10,4,6570,0,51,187730,344,0.35,32340,5,870,990,10,10,1,3,4,4,186331,1560,4,0,0,13610,0,2056,83,541,74,17,11,6,22,5,13,17,505,74,50,44,2,17,6,11,0,6,19,49,11,0,0,351,2000,74,11,11,2300,1681,4100,75,6,7,7800,3733,6,54,1,0,0,0,0
2561,1078340,0.02,0.86,3100,0.83,0.78,0.222,41,20,2,15710,0,18,108320,103,0.45,30190,8,1570,1100,17,17,1,1,7,7,375057,1350,4,0,160,3070,0,752,82,624,74,22,11,7,31,8,16,21,592,74,20,12,0,10,1,9,1,1,6,15,11,0,1,353,1900,73,9,9,3000,1600,1200,83,1,1,1200,1200,14,14,0,0,1,0,0
2562,725168,0.02,0.98,500,1.83,0.68,0.275,36,26,3,5640,0,41,115340,181,0.5,23160,8,3810,630,0,36,0,1,1,1,0,2420,5,0,2420,13750,0,1885,86,589,80,12,6,2,17,7,12,15,566,74,20,20,2,9,1,8,1,1,8,21,1,1,0,351,1600,74,8,8,2300,1425,1000,82,1,1,1000,1000,2,19,1,0,0,0,0
2563,2279748,0.01,0.99,3200,0.86,0.63,0.354,50,53,3,5500,0,17,142660,132,0.7,16020,5,5510,1140,4,50,0,1,3,3,0,640,3,0,0,0,0,879,94,548,74,7,5,1,8,0,4,5,512,76,72,66,2,22,4,18,1,5,24,76,23,1,0,352,2000,75,18,19,3300,1666,8200,81,4,4,13800,7150,30,0,1,0,0,0,0
2564,297445,0.02,0.88,2000,0.4,0.96,0.283,18,14,2,9730,0,24,141880,144,0.25,29160,6,1690,860,6,18,2,0,0,3,10272,2620,4,0,3710,9090,0,814,88,543,76,6,5,0,7,2,5,6,508,73,23,23,2,7,2,5,1,3,9,26,0,1,0,357,3900,71,5,5,5400,3520,11700,82,2,3,14400,7800,9,6,1,0,0,0,0
2565,1778373,0.01,0.99,1000,1.08,0.8,0.336,22,12,2,11460,0,16,125080,130,0.6,12170,7,1990,950,9,22,0,0,4,4,0,510,4,0,0,6650,0,666,85,644,74,3,2,1,3,0,1,1,612,74,35,33,0,9,1,8,0,1,11,39,10,0,0,345,2000,74,8,8,2700,1650,4800,75,1,1,4800,4800,31,76,1,0,0,0,0
2566,723333,0.01,0.96,2000,8.85,0.58,0.369,12,10,3,3000,0,34,844190,170,0.2,29100,6,3040,1340,6,11,0,0,1,2,604,3360,6,0,4790,16300,0,1851,82,533,85,9,3,5,13,3,7,8,474,75,29,28,1,11,4,7,0,0,7,27,3,0,0,341,3400,72,7,7,4900,2157,11300,83,4,4,22800,9525,7,126,1,0,0,0,0
2567,1522749,0.01,0.99,4200,0.78,0.82,0.515,61,57,3,36570,0,37,11010,249,1,6600,9,26120,1210,0,18,1,1,3,4,0,0,3,0,0,0,0,1428,99,548,74,12,3,5,20,7,11,15,504,76,50,45,4,17,9,8,1,1,14,73,23,1,1,356,2100,74,8,9,3900,2012,6200,78,9,10,8400,4444,23,25,0,0,0,1,0
2568,226356,0.02,0.98,15000,0.67,1,0.322,51,9,1,26410,1,9,3650,87,0.55,3130,6,52560,450,9,51,1,1,1,3,0,1540,1,0,0,0,0,346,96,642,78,12,6,4,24,11,16,19,615,75,22,20,0,10,5,5,1,3,9,23,2,3,0,353,3500,70,5,5,8900,3440,13100,80,5,6,31200,15240,4,11,0,0,1,0,0
2569,2096394,0.02,0.98,1800,4.18,0.57,0.197,55,22,1,3060,0,25,66970,88,0.4,17780,8,2140,1200,14,27,0,1,2,2,0,2680,3,0,590,7250,0,1416,85,640,73,8,3,1,10,5,7,8,617,75,26,26,0,10,4,6,0,2,8,31,1,1,0,360,2200,74,6,6,3100,2066,2900,80,4,4,7800,3950,16,83,1,0,0,0,0
2570,3299220,0.01,0.78,100,0.68,0.81,0.222,25,17,1,5810,0,13,103650,82,0.15,30380,8,7900,1850,14,25,1,1,1,1,98368,4800,4,0,450,26060,0,714,83,648,74,5,4,1,9,1,2,6,657,78,6,6,0,5,3,2,2,2,2,7,0,2,0,323,1700,79,2,2,2100,1750,5000,75,3,3,10800,5600,1,0,0,0,1,0,0
2571,2821821,0.02,0.98,100,0.71,0.96,0.238,42,32,4,8360,0,48,96930,241,0.85,15500,6,2140,1270,0,30,0,1,2,4,0,280,4,0,0,7850,0,1598,100,538,73,10,1,6,13,5,6,10,483,75,40,32,3,16,5,11,1,2,15,36,14,1,1,353,2400,74,11,11,3600,2000,2600,78,5,6,5400,3060,23,10,1,0,0,0,0
2572,2324105,0.02,0.93,0,1.6,0.57,0.316,32,25,2,17360,0,23,138260,143,0.5,44780,7,1450,860,6,10,1,0,3,3,108,650,12,0,350,5990,0,1297,83,547,77,10,3,5,15,1,10,12,512,74,27,27,2,13,8,5,1,3,10,50,0,1,0,342,2400,71,5,5,3500,1900,5100,78,8,8,7200,3875,5,9,1,0,0,0,0
2573,2316530,0,1,0,1.15,0.79,0.055,98,44,2,8190,0,27,23720,60,1,800,6,2320,1320,0,98,1,0,1,2,0,0,1,0,0,0,0,1287,150,624,77,8,6,2,12,0,2,7,604,72,5,5,0,5,2,3,0,0,1,6,2,0,0,297,900,75,3,3,1400,933,2700,67,2,2,3600,2700,46,136,1,0,0,0,0
2574,632334,0.11,0.89,500,1.81,0.86,0.205,28,22,4,13830,0,42,82740,177,0.6,9370,8,490,630,10,28,1,0,1,2,184547,1230,6,0,0,2260,0,1544,85,621,75,5,4,1,5,0,2,3,600,79,13,13,0,2,2,0,0,2,6,34,1,0,0,283,0,0,0,0,0,0,19600,79,2,2,20400,14100,77,64,1,0,0,0,0
2575,1162568,0.01,0.84,1000,1.3,0.85,0.688,10,8,3,19580,0,35,803540,395,0.3,81930,4,14190,1510,5,10,1,1,2,2,15,2290,6,0,890,75730,0,1308,82,548,80,11,6,4,12,2,4,6,507,77,40,40,3,16,3,13,0,1,12,49,2,0,0,357,3300,77,13,15,7800,3107,6600,81,3,3,10500,5300,6,40,1,0,0,0,0
2576,1574345,0.01,0.99,600,0,0.89,0.505,15,14,2,101970,0,25,132680,210,0.5,15240,6,134290,1120,10,15,0,0,5,5,470652,1240,3,0,530,740,0,905,87,637,77,4,2,2,6,1,3,6,615,73,18,16,0,7,2,5,0,2,11,22,2,0,0,344,2300,72,5,5,3500,2340,6800,77,2,2,7200,5400,19,73,0,0,0,1,0
2577,3005602,0.02,0.66,3500,1.04,1,0.425,33,24,2,35670,0,21,249890,212,0.6,48600,8,45740,1450,0,25,0,10,10,10,0,1310,6,0,100,32790,0,709,82,522,74,10,4,5,12,1,2,4,470,75,36,27,5,16,7,9,0,3,21,44,103,0,11,326,1200,72,9,10,2200,1288,4400,80,7,8,18600,6457,8,43,0,0,1,0,0
2578,1701034,0.03,0.97,400,1.27,0.95,0.666,12,11,3,19260,0,36,325480,340,0.35,43290,7,4390,800,6,7,0,1,8,8,1000537,1630,6,0,500,8000,0,1225,82,546,78,16,9,6,21,0,7,15,503,75,59,53,3,23,12,11,1,1,18,76,34,0,1,331,2100,72,11,11,3400,1727,6600,81,12,14,14400,6283,50,22,1,0,0,0,0
2579,3309387,0.02,0.98,0,4.81,1,0.203,14,19,1,11180,0,9,68850,55,0.35,26470,6,260,1040,11,14,0,2,2,2,1194743,2040,6,0,140,4920,0,339,87,499,73,9,2,3,11,3,5,11,476,77,20,12,1,9,4,5,2,7,12,19,16,2,6,322,1500,74,5,6,2300,1420,7700,80,4,4,14400,5950,23,18,1,0,0,0,0
2580,1921531,0.03,0.97,1600,0.42,1,0.108,39,27,3,10070,0,12,17420,39,0.8,3200,3,560,750,0,39,1,8,8,8,0,340,2,0,0,6470,0,434,87,608,75,5,3,2,5,0,0,2,583,80,4,3,0,2,2,0,0,1,2,3,1,0,0,191,0,0,0,0,0,0,5800,80,2,2,7200,4500,165,67,1,0,0,0,0
2581,772352,0.01,0.89,0,0.44,0.5,0.347,18,18,4,24350,0,30,207990,167,0.25,54930,9,650,1250,10,10,2,1,5,5,580000,2610,8,0,600,40940,0,1889,82,503,76,30,16,11,45,15,24,36,465,76,61,48,5,24,10,14,4,11,43,102,53,4,10,347,1400,74,14,15,3800,1314,10300,78,10,12,19200,8500,5,6,1,0,0,0,0
2582,1549383,0.01,0.99,1000,1.02,1,0.252,31,17,2,130,0,15,80700,102,0.5,11300,6,4520,1150,17,31,0,0,1,2,0,1540,3,0,0,0,0,514,83,609,79,3,2,1,3,0,2,3,583,74,2,2,0,2,1,1,0,0,1,2,0,0,0,184,500,70,1,1,500,500,14400,78,1,1,14400,14400,55,170,0,0,1,0,0
2583,147890,0.02,0.8,1500,1.3,0.51,0.438,17,14,4,12420,0,29,302300,236,0.25,21430,8,2540,1280,14,17,1,1,2,3,8,2940,4,0,0,31190,0,1791,82,554,75,20,10,6,30,2,16,28,479,78,34,25,2,18,9,9,5,6,12,51,13,1,7,353,2000,76,9,11,4800,1611,10100,80,9,11,19200,8733,23,-2,1,0,0,0,0
2584,570652,0.01,0.72,10000,0.83,1,0.511,16,9,2,8350,0,18,324960,237,0.15,66600,7,18510,1730,5,11,0,3,3,3,23,11530,5,0,2130,36910,0,617,92,630,74,11,4,3,14,6,8,9,602,74,44,39,0,19,6,13,0,1,21,54,9,0,0,341,2500,72,13,15,6400,2376,10700,76,6,7,20400,11050,12,82,1,0,0,0,0
2585,2098510,0.01,0.99,4000,0.76,0.77,0.4,28,32,3,13870,0,23,197160,161,0.55,16090,7,4610,1190,3,28,0,0,3,3,200,870,6,0,1440,4600,0,964,82,645,81,5,3,2,6,1,2,4,621,78,38,37,0,12,4,8,0,3,11,61,9,0,0,337,2400,77,8,8,4400,2362,19000,80,4,4,21600,13800,20,49,1,0,0,0,0
2586,780032,0.03,0.76,0,1.15,1,0.425,11,8,2,11480,0,26,211490,214,0.55,30110,7,2410,860,6,11,0,4,6,6,14,530,12,0,1030,15570,0,844,86,559,76,10,5,4,15,2,8,10,465,76,47,33,4,17,9,8,0,1,19,74,77,1,1,358,2500,75,8,9,3800,2050,14700,78,9,10,34800,12144,2,51,1,0,0,0,0
2587,447247,0.02,0.89,500,2.02,0.77,0.577,16,11,3,4730,0,23,544280,296,0.25,108990,8,6760,1220,10,15,1,0,12,12,5,3950,18,0,950,49920,0,990,82,542,79,21,8,12,25,3,6,14,498,79,64,52,1,24,7,17,0,3,29,86,33,1,0,348,2400,79,17,18,4600,2005,12500,80,7,8,26400,10614,2,84,1,0,0,0,0
2588,413386,0.03,0.92,1000,0.38,1,0.38,25,18,4,14540,0,22,310710,199,0.25,29620,5,3350,1430,6,25,1,2,5,5,79848,3000,8,0,3000,30390,0,751,85,633,74,7,4,3,7,1,3,4,612,75,30,26,0,7,2,5,0,1,9,51,8,0,1,352,2100,71,5,5,4000,1880,13700,79,2,2,14400,12600,6,54,1,0,0,0,0
